CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16936.0,26,1,261.9,2,Low-Engagement / Lost
16938.0,9,4,2711.6800000000003,1,At-Risk / Need Attention
16940.0,52,3,3049.88,1,At-Risk / Need Attention
16942.0,13,9,1904.99,0,High-Value / Champions
16943.0,212,3,816.73,2,Low-Engagement / Lost
16945.0,22,19,4345.5,0,High-Value / Champions
16947.0,236,1,406.48,2,Low-Engagement / Lost
16948.0,139,3,435.02,2,Low-Engagement / Lost
16949.0,4,6,1286.27,0,High-Value / Champions
16950.0,57,3,1178.56,1,At-Risk / Need Attention
16951.0,135,3,1277.75,1,At-Risk / Need Attention
16952.0,109,2,167.61,2,Low-Engagement / Lost
16953.0,30,1,20.8,2,Low-Engagement / Lost
16954.0,1,9,2085.08,0,High-Value / Champions
16955.0,185,4,518.67,2,Low-Engagement / Lost
16956.0,18,1,308.74,1,At-Risk / Need Attention
16957.0,239,2,416.64,2,Low-Engagement / Lost
16959.0,87,1,117.35000000000001,2,Low-Engagement / Lost
16960.0,39,3,507.05,1,At-Risk / Need Attention
16961.0,116,1,234.17,2,Low-Engagement / Lost
16963.0,187,1,110.55000000000001,2,Low-Engagement / Lost
16965.0,227,1,201.19,2,Low-Engagement / Lost
16966.0,8,7,2154.97,0,High-Value / Champions
16967.0,189,1,319.02,2,Low-Engagement / Lost
16968.0,4,2,439.43,1,At-Risk / Need Attention
16969.0,39,3,650.41,1,At-Risk / Need Attention
16971.0,38,1,357.21,2,Low-Engagement / Lost
16976.0,267,1,251.51999999999998,2,Low-Engagement / Lost
16978.0,78,1,344.33,2,Low-Engagement / Lost
16979.0,4,6,1852.0,0,High-Value / Champions
16980.0,255,2,1028.46,2,Low-Engagement / Lost
16982.0,61,1,384.06,2,Low-Engagement / Lost
16983.0,13,7,1905.87,0,High-Value / Champions
16984.0,88,2,4459.52,1,At-Risk / Need Attention
16985.0,17,10,5464.12,0,High-Value / Champions
16986.0,30,2,1873.2,1,At-Risk / Need Attention
16987.0,3,7,1616.8,0,High-Value / Champions
16988.0,5,1,126.12,1,At-Risk / Need Attention
16989.0,7,6,1133.25,0,High-Value / Champions
16990.0,219,1,179.0,2,Low-Engagement / Lost
16992.0,11,5,1614.31,1,At-Risk / Need Attention
16996.0,30,6,1456.96,1,At-Risk / Need Attention
16997.0,288,3,702.0,2,Low-Engagement / Lost
16998.0,150,4,295.0,2,Low-Engagement / Lost
16999.0,23,2,484.82,1,At-Risk / Need Attention
17001.0,1,11,3989.57,0,High-Value / Champions
17002.0,86,3,1493.73,1,At-Risk / Need Attention
17004.0,46,2,1312.1399999999999,1,At-Risk / Need Attention
17006.0,5,4,781.78,1,At-Risk / Need Attention
17007.0,51,6,889.9300000000001,1,At-Risk / Need Attention
17010.0,18,1,195.36,2,Low-Engagement / Lost
17011.0,30,1,270.9,2,Low-Engagement / Lost
17014.0,8,3,583.4300000000001,1,At-Risk / Need Attention
17015.0,29,3,1838.6100000000001,1,At-Risk / Need Attention
17017.0,3,20,8694.26,0,High-Value / Champions
17018.0,41,2,920.1,1,At-Risk / Need Attention
17019.0,11,4,1258.08,1,At-Risk / Need Attention
17022.0,31,1,71.0,2,Low-Engagement / Lost
17024.0,45,3,95.85,2,Low-Engagement / Lost
17025.0,61,3,357.77,1,At-Risk / Need Attention
17026.0,185,2,154.82999999999998,2,Low-Engagement / Lost
17027.0,79,6,877.5600000000001,1,At-Risk / Need Attention
17029.0,111,2,716.0,2,Low-Engagement / Lost
17030.0,64,1,146.87,2,Low-Engagement / Lost
17031.0,12,2,380.35,1,At-Risk / Need Attention
17033.0,86,3,1030.14,1,At-Risk / Need Attention
17034.0,16,3,745.52,1,At-Risk / Need Attention
17035.0,246,2,433.53000000000003,2,Low-Engagement / Lost
17037.0,88,1,1267.32,2,Low-Engagement / Lost
17038.0,30,1,112.4,2,Low-Engagement / Lost
17040.0,138,1,449.73,2,Low-Engagement / Lost
17041.0,27,3,1071.49,1,At-Risk / Need Attention
17042.0,3,5,1036.58,0,High-Value / Champions
17043.0,32,4,1735.18,1,At-Risk / Need Attention
17044.0,25,1,948.48,1,At-Risk / Need Attention
17045.0,113,3,339.44,2,Low-Engagement / Lost
17046.0,157,1,642.02,2,Low-Engagement / Lost
17047.0,85,3,1100.9,1,At-Risk / Need Attention
17048.0,118,3,925.35,1,At-Risk / Need Attention
17049.0,3,9,5655.03,0,High-Value / Champions
17050.0,96,6,3185.64,1,At-Risk / Need Attention
17051.0,194,1,240.89000000000001,2,Low-Engagement / Lost
17052.0,28,1,399.09,2,Low-Engagement / Lost
17053.0,131,1,498.48,2,Low-Engagement / Lost
17054.0,28,5,1356.33,1,At-Risk / Need Attention
17058.0,82,3,1179.89,1,At-Risk / Need Attention
17059.0,30,5,3080.39,1,At-Risk / Need Attention
17060.0,266,1,234.24,2,Low-Engagement / Lost
17061.0,74,11,5232.2300000000005,0,High-Value / Champions
17062.0,314,4,533.33,2,Low-Engagement / Lost
17063.0,21,7,1461.14,1,At-Risk / Need Attention
17064.0,59,3,855.45,1,At-Risk / Need Attention
17068.0,12,21,4552.14,0,High-Value / Champions
17069.0,28,9,2709.7000000000003,0,High-Value / Champions
17070.0,114,1,304.24,2,Low-Engagement / Lost
17071.0,28,9,2429.03,0,High-Value / Champions
17073.0,18,4,1446.09,1,At-Risk / Need Attention
17075.0,18,4,834.12,1,At-Risk / Need Attention
17076.0,36,3,841.0799999999999,1,At-Risk / Need Attention
17078.0,36,2,378.2,1,At-Risk / Need Attention
17079.0,78,1,118.80000000000001,2,Low-Engagement / Lost
17080.0,22,2,287.62,1,At-Risk / Need Attention
17081.0,25,2,288.91,1,At-Risk / Need Attention
17082.0,33,2,2003.85,1,At-Risk / Need Attention
17083.0,109,3,1405.78,1,At-Risk / Need Attention
17084.0,35,2,2747.9900000000002,1,At-Risk / Need Attention
17085.0,123,5,1562.4,1,At-Risk / Need Attention
17086.0,7,6,2050.08,0,High-Value / Champions
17088.0,28,4,1991.01,1,At-Risk / Need Attention
17090.0,4,7,1974.65,0,High-Value / Champions
17091.0,3,9,3827.76,0,High-Value / Champions
17092.0,50,4,1774.03,1,At-Risk / Need Attention
17094.0,322,1,302.0,2,Low-Engagement / Lost
17095.0,23,3,1324.16,1,At-Risk / Need Attention
17096.0,15,4,1022.13,1,At-Risk / Need Attention
17097.0,2,8,954.42,0,High-Value / Champions
17100.0,18,2,971.74,1,At-Risk / Need Attention
17101.0,10,4,1621.73,1,At-Risk / Need Attention
17102.0,262,1,25.5,2,Low-Engagement / Lost
17105.0,159,2,665.78,2,Low-Engagement / Lost
17107.0,33,6,10797.48,0,High-Value / Champions
17109.0,29,6,881.29,1,At-Risk / Need Attention
17110.0,165,1,163.29999999999998,2,Low-Engagement / Lost
17111.0,47,1,231.61,2,Low-Engagement / Lost
17114.0,6,8,801.12,0,High-Value / Champions
17115.0,8,3,837.5,1,At-Risk / Need Attention
17117.0,288,1,116.19999999999999,2,Low-Engagement / Lost
17118.0,318,1,157.02,2,Low-Engagement / Lost
17119.0,3,2,606.91,1,At-Risk / Need Attention
17120.0,233,1,307.46,2,Low-Engagement / Lost
17122.0,119,1,138.32,2,Low-Engagement / Lost
17123.0,162,1,345.29999999999995,2,Low-Engagement / Lost
17124.0,185,1,294.24,2,Low-Engagement / Lost
17125.0,50,1,230.5,2,Low-Engagement / Lost
17126.0,152,5,989.45,1,At-Risk / Need Attention
17128.0,335,1,157.09,2,Low-Engagement / Lost
17131.0,5,5,2463.17,0,High-Value / Champions
17133.0,16,7,4892.240000000001,0,High-Value / Champions
17134.0,107,2,413.2,2,Low-Engagement / Lost
17135.0,16,7,1139.73,1,At-Risk / Need Attention
17138.0,276,1,380.5,2,Low-Engagement / Lost
17139.0,16,12,10650.77,0,High-Value / Champions
17140.0,247,1,454.12,2,Low-Engagement / Lost
17142.0,239,1,579.0,2,Low-Engagement / Lost
17144.0,1,2,984.57,1,At-Risk / Need Attention
17146.0,106,3,749.78,1,At-Risk / Need Attention
17147.0,23,4,1714.59,1,At-Risk / Need Attention
17148.0,52,1,124.88,2,Low-Engagement / Lost
17152.0,195,3,1689.5,1,At-Risk / Need Attention
17153.0,24,1,213.78,2,Low-Engagement / Lost
17154.0,75,1,329.34,2,Low-Engagement / Lost
17155.0,18,2,251.70000000000002,1,At-Risk / Need Attention
17157.0,8,2,319.0,1,At-Risk / Need Attention
17158.0,32,3,1266.97,1,At-Risk / Need Attention
17159.0,22,3,1538.88,1,At-Risk / Need Attention
17160.0,31,6,3518.03,0,High-Value / Champions
17162.0,29,10,1715.46,0,High-Value / Champions
17163.0,22,2,293.1,1,At-Risk / Need Attention
17164.0,33,7,2467.35,0,High-Value / Champions
17165.0,284,1,158.68,2,Low-Engagement / Lost
17166.0,39,2,206.34,2,Low-Engagement / Lost
17169.0,58,2,835.78,1,At-Risk / Need Attention
17171.0,289,1,224.91,2,Low-Engagement / Lost
17172.0,79,1,317.76,2,Low-Engagement / Lost
17173.0,5,8,3766.6,0,High-Value / Champions
17174.0,218,1,59.9,2,Low-Engagement / Lost
17175.0,44,4,1443.69,1,At-Risk / Need Attention
17176.0,202,1,306.13,2,Low-Engagement / Lost
17179.0,178,3,711.79,2,Low-Engagement / Lost
17180.0,56,4,783.97,1,At-Risk / Need Attention
17181.0,57,2,239.92000000000002,2,Low-Engagement / Lost
17183.0,8,6,3347.31,0,High-Value / Champions
17186.0,47,2,144.0,2,Low-Engagement / Lost
17187.0,227,1,203.95,2,Low-Engagement / Lost
17188.0,11,7,2474.23,0,High-Value / Champions
17189.0,106,2,383.75,2,Low-Engagement / Lost
17190.0,59,2,444.74,2,Low-Engagement / Lost
17191.0,28,7,2093.68,0,High-Value / Champions
17193.0,36,7,1699.3000000000002,1,At-Risk / Need Attention
17194.0,274,2,262.62,2,Low-Engagement / Lost
17197.0,30,1,1013.01,1,At-Risk / Need Attention
17198.0,24,3,692.22,1,At-Risk / Need Attention
17201.0,54,1,289.78,2,Low-Engagement / Lost
17203.0,36,6,3560.08,0,High-Value / Champions
17204.0,175,4,1564.56,1,At-Risk / Need Attention
17205.0,54,1,384.08,2,Low-Engagement / Lost
17206.0,53,1,204.24,2,Low-Engagement / Lost
17211.0,27,8,2317.2200000000003,0,High-Value / Champions
17212.0,253,1,226.85,2,Low-Engagement / Lost
17213.0,40,7,2781.23,0,High-Value / Champions
17214.0,60,6,1059.1200000000001,1,At-Risk / Need Attention
17217.0,234,1,113.5,2,Low-Engagement / Lost
17218.0,4,10,1951.97,0,High-Value / Champions
17219.0,32,1,114.23,2,Low-Engagement / Lost
17220.0,24,14,3187.55,0,High-Value / Champions
17221.0,7,2,334.48,1,At-Risk / Need Attention
17222.0,65,1,328.65,2,Low-Engagement / Lost
17223.0,310,2,416.89,2,Low-Engagement / Lost
17226.0,309,1,393.49,2,Low-Engagement / Lost
17227.0,19,6,939.32,1,At-Risk / Need Attention
17228.0,16,8,1906.09,0,High-Value / Champions
17229.0,96,2,318.76,2,Low-Engagement / Lost
17230.0,264,8,3638.41,1,At-Risk / Need Attention
17231.0,12,10,3124.72,0,High-Value / Champions
17232.0,3,2,417.77,1,At-Risk / Need Attention
17233.0,35,1,190.88,2,Low-Engagement / Lost
17234.0,183,1,149.89000000000001,2,Low-Engagement / Lost
17235.0,25,2,550.06,1,At-Risk / Need Attention
17236.0,13,6,916.13,1,At-Risk / Need Attention
17237.0,11,2,314.69,1,At-Risk / Need Attention
17238.0,3,17,3719.1,0,High-Value / Champions
17239.0,313,1,382.5,2,Low-Engagement / Lost
17242.0,108,2,1135.04,1,At-Risk / Need Attention
17243.0,1,26,8540.05,0,High-Value / Champions
17244.0,53,1,954.9,1,At-Risk / Need Attention
17245.0,205,1,171.45,2,Low-Engagement / Lost
17247.0,15,1,280.09000000000003,1,At-Risk / Need Attention
17248.0,120,1,318.65,2,Low-Engagement / Lost
17250.0,4,2,381.97,1,At-Risk / Need Attention
17251.0,363,1,269.83,2,Low-Engagement / Lost
17252.0,117,2,348.91,2,Low-Engagement / Lost
17253.0,18,1,178.26,2,Low-Engagement / Lost
17254.0,5,2,271.19,1,At-Risk / Need Attention
17255.0,41,2,291.48,2,Low-Engagement / Lost
17256.0,107,2,240.0,2,Low-Engagement / Lost
17259.0,148,2,581.23,2,Low-Engagement / Lost
17262.0,52,5,1253.3600000000001,1,At-Risk / Need Attention
17263.0,208,1,63.440000000000005,2,Low-Engagement / Lost
17265.0,139,2,550.01,2,Low-Engagement / Lost
17266.0,2,3,296.58,1,At-Risk / Need Attention
17267.0,127,2,317.2,2,Low-Engagement / Lost
17268.0,108,4,763.64,1,At-Risk / Need Attention
17272.0,42,4,2148.63,1,At-Risk / Need Attention
17274.0,35,1,107.82,2,Low-Engagement / Lost
17277.0,228,2,1065.3500000000001,2,Low-Engagement / Lost
17278.0,241,1,246.04,2,Low-Engagement / Lost
17279.0,58,1,187.82999999999998,2,Low-Engagement / Lost
17282.0,130,3,1685.46,1,At-Risk / Need Attention
17284.0,60,6,1647.48,1,At-Risk / Need Attention
17286.0,22,1,151.37,2,Low-Engagement / Lost
17287.0,26,7,1049.06,1,At-Risk / Need Attention
17288.0,9,7,1417.63,0,High-Value / Champions
17289.0,32,3,931.02,1,At-Risk / Need Attention
17290.0,4,2,513.01,1,At-Risk / Need Attention
17291.0,308,1,550.8000000000001,2,Low-Engagement / Lost
17293.0,8,9,1854.06,0,High-Value / Champions
17295.0,29,3,547.0,1,At-Risk / Need Attention
17297.0,17,1,128.18,2,Low-Engagement / Lost
17298.0,101,2,498.42,2,Low-Engagement / Lost
17299.0,12,4,656.61,1,At-Risk / Need Attention
17301.0,21,1,163.24,2,Low-Engagement / Lost
17302.0,15,5,1135.63,1,At-Risk / Need Attention
17303.0,361,1,250.04,2,Low-Engagement / Lost
17306.0,11,19,8631.31,0,High-Value / Champions
17309.0,95,1,82.75,2,Low-Engagement / Lost
17311.0,78,2,1384.85,1,At-Risk / Need Attention
17312.0,139,3,644.3,2,Low-Engagement / Lost
17313.0,31,1,2328.84,1,At-Risk / Need Attention
17314.0,25,8,2527.92,0,High-Value / Champions
17315.0,2,38,6281.23,0,High-Value / Champions
17317.0,46,3,2600.34,1,At-Risk / Need Attention
17320.0,100,3,1200.6200000000001,1,At-Risk / Need Attention
17321.0,8,2,657.16,1,At-Risk / Need Attention
17323.0,15,7,906.52,1,At-Risk / Need Attention
17324.0,18,4,986.48,1,At-Risk / Need Attention
17325.0,280,1,96.8,2,Low-Engagement / Lost
17329.0,14,2,523.11,1,At-Risk / Need Attention
17330.0,23,2,363.9,1,At-Risk / Need Attention
17331.0,124,1,175.2,2,Low-Engagement / Lost
17333.0,86,1,494.25,2,Low-Engagement / Lost
17334.0,302,2,307.02,2,Low-Engagement / Lost
17337.0,151,4,1981.06,1,At-Risk / Need Attention
17338.0,17,8,6493.54,0,High-Value / Champions
17339.0,94,2,243.36,2,Low-Engagement / Lost
17340.0,30,11,12353.29,0,High-Value / Champions
17341.0,157,3,682.29,2,Low-Engagement / Lost
17343.0,355,1,193.64,2,Low-Engagement / Lost
17344.0,46,1,157.62,2,Low-Engagement / Lost
17345.0,15,4,519.6899999999999,1,At-Risk / Need Attention
17346.0,4,15,2622.88,0,High-Value / Champions
17347.0,86,1,228.96,2,Low-Engagement / Lost
17348.0,15,5,1156.6,1,At-Risk / Need Attention
17349.0,179,1,98.25,2,Low-Engagement / Lost
17350.0,8,4,1281.32,1,At-Risk / Need Attention
17351.0,36,3,587.15,1,At-Risk / Need Attention
17353.0,129,2,1740.0,1,At-Risk / Need Attention
17354.0,51,1,1393.06,1,At-Risk / Need Attention
17356.0,312,1,178.22,2,Low-Engagement / Lost
17357.0,24,2,384.39,1,At-Risk / Need Attention
17358.0,303,2,360.81,2,Low-Engagement / Lost
17359.0,11,1,127.86,2,Low-Engagement / Lost
17360.0,17,3,568.24,1,At-Risk / Need Attention
17361.0,49,3,488.2,1,At-Risk / Need Attention
17362.0,239,2,312.23,2,Low-Engagement / Lost
17364.0,1,11,4462.68,0,High-Value / Champions
17365.0,13,8,4767.36,0,High-Value / Champions
17367.0,238,1,167.55,2,Low-Engagement / Lost
17368.0,23,8,1878.87,0,High-Value / Champions
17370.0,73,4,446.18,1,At-Risk / Need Attention
17371.0,17,3,418.4,1,At-Risk / Need Attention
17372.0,41,8,1337.18,1,At-Risk / Need Attention
17373.0,40,4,646.92,1,At-Risk / Need Attention
17374.0,219,2,495.77,2,Low-Engagement / Lost
17375.0,199,3,400.1,2,Low-Engagement / Lost
17376.0,71,2,203.2,2,Low-Engagement / Lost
17377.0,24,20,4058.32,0,High-Value / Champions
17379.0,11,1,389.71999999999997,1,At-Risk / Need Attention
17381.0,9,29,20275.61,0,High-Value / Champions
17382.0,65,1,65.4,2,Low-Engagement / Lost
17383.0,4,1,193.39000000000001,1,At-Risk / Need Attention
17384.0,19,2,336.4,1,At-Risk / Need Attention
17385.0,15,1,256.11,1,At-Risk / Need Attention
17386.0,8,6,2686.42,0,High-Value / Champions
17387.0,20,2,746.81,1,At-Risk / Need Attention
17388.0,78,4,1259.56,1,At-Risk / Need Attention
17389.0,1,34,31833.68,0,High-Value / Champions
17391.0,164,2,508.8,2,Low-Engagement / Lost
17392.0,307,2,417.27,2,Low-Engagement / Lost
17394.0,219,1,203.86999999999998,2,Low-Engagement / Lost
17396.0,39,8,7330.8,0,High-Value / Champions
17397.0,22,2,681.41,1,At-Risk / Need Attention
17398.0,115,3,653.38,1,At-Risk / Need Attention
17400.0,126,5,2097.84,1,At-Risk / Need Attention
17402.0,5,13,2633.85,0,High-Value / Champions
17403.0,36,1,263.92,2,Low-Engagement / Lost
17404.0,4,15,31906.82,0,High-Value / Champions
17405.0,1,3,1031.41,1,At-Risk / Need Attention
17406.0,333,3,2184.42,1,At-Risk / Need Attention
17408.0,163,1,32.65,2,Low-Engagement / Lost
17409.0,185,2,771.85,2,Low-Engagement / Lost
17410.0,16,5,1214.72,1,At-Risk / Need Attention
17411.0,12,3,778.94,1,At-Risk / Need Attention
17412.0,3,7,1258.06,0,High-Value / Champions
17414.0,44,2,778.0,1,At-Risk / Need Attention
17415.0,80,1,507.84,2,Low-Engagement / Lost
17416.0,30,7,6893.42,0,High-Value / Champions
17418.0,42,2,463.46000000000004,1,At-Risk / Need Attention
17419.0,11,12,4226.57,0,High-Value / Champions
17420.0,50,3,598.83,1,At-Risk / Need Attention
17422.0,16,6,1979.37,0,High-Value / Champions
17423.0,46,2,698.41,1,At-Risk / Need Attention
17425.0,19,2,759.17,1,At-Risk / Need Attention
17426.0,8,6,5037.26,0,High-Value / Champions
17427.0,72,1,100.8,2,Low-Engagement / Lost
17428.0,1,28,17256.85,0,High-Value / Champions
17429.0,128,3,524.9200000000001,2,Low-Engagement / Lost
17430.0,33,2,265.76,2,Low-Engagement / Lost
17431.0,313,1,403.3,2,Low-Engagement / Lost
17432.0,18,2,365.76,1,At-Risk / Need Attention
17433.0,88,1,303.15999999999997,2,Low-Engagement / Lost
17434.0,2,7,2373.82,0,High-Value / Champions
17436.0,2,2,216.29999999999998,1,At-Risk / Need Attention
17438.0,254,1,388.45000000000005,2,Low-Engagement / Lost
17440.0,157,3,186.42000000000002,2,Low-Engagement / Lost
17442.0,37,6,2248.56,1,At-Risk / Need Attention
17443.0,220,1,534.24,2,Low-Engagement / Lost
17444.0,148,3,2940.04,1,At-Risk / Need Attention
17446.0,177,2,120.9,2,Low-Engagement / Lost
17447.0,40,2,541.53,1,At-Risk / Need Attention
17449.0,2,7,2519.21,0,High-Value / Champions
17450.0,8,46,194390.79,0,High-Value / Champions
17451.0,1,7,1721.4,0,High-Value / Champions
17453.0,18,2,486.71999999999997,1,At-Risk / Need Attention
17454.0,192,4,517.53,2,Low-Engagement / Lost
17455.0,204,1,131.7,2,Low-Engagement / Lost
17456.0,365,1,249.86,2,Low-Engagement / Lost
17457.0,127,5,1737.7,1,At-Risk / Need Attention
17458.0,15,1,316.5,1,At-Risk / Need Attention
17459.0,43,2,657.3,1,At-Risk / Need Attention
17460.0,94,6,622.4300000000001,1,At-Risk / Need Attention
17461.0,23,3,735.82,1,At-Risk / Need Attention
17462.0,60,2,675.69,1,At-Risk / Need Attention
17463.0,16,5,1875.86,1,At-Risk / Need Attention
17464.0,158,1,289.96000000000004,2,Low-Engagement / Lost
17466.0,10,2,763.28,1,At-Risk / Need Attention
17468.0,10,2,137.0,1,At-Risk / Need Attention
17469.0,16,5,1870.97,1,At-Risk / Need Attention
17470.0,45,5,1125.07,1,At-Risk / Need Attention
17472.0,191,3,697.54,2,Low-Engagement / Lost
17475.0,79,1,194.37,2,Low-Engagement / Lost
17480.0,78,1,511.82,2,Low-Engagement / Lost
17481.0,4,4,1255.59,1,At-Risk / Need Attention
17483.0,65,3,414.04,1,At-Risk / Need Attention
17486.0,261,1,396.87,2,Low-Engagement / Lost
17489.0,59,2,376.64,2,Low-Engagement / Lost
17490.0,1,7,2092.32,0,High-Value / Champions
17491.0,1,10,3558.87,0,High-Value / Champions
17492.0,248,1,374.57,2,Low-Engagement / Lost
17495.0,8,2,497.56,1,At-Risk / Need Attention
17496.0,359,1,271.05,2,Low-Engagement / Lost
17498.0,76,1,272.22,2,Low-Engagement / Lost
17499.0,290,1,622.88,2,Low-Engagement / Lost
17500.0,17,3,1138.0,1,At-Risk / Need Attention
17501.0,221,2,288.6,2,Low-Engagement / Lost
17502.0,9,4,689.1,1,At-Risk / Need Attention
17503.0,3,2,558.96,1,At-Risk / Need Attention
17504.0,206,9,2997.0299999999997,1,At-Risk / Need Attention
17505.0,162,2,1145.84,2,Low-Engagement / Lost
17506.0,76,1,302.2,2,Low-Engagement / Lost
17507.0,262,2,605.58,2,Low-Engagement / Lost
17508.0,281,1,387.31,2,Low-Engagement / Lost
17509.0,58,8,6083.64,0,High-Value / Champions
17510.0,25,1,308.48,2,Low-Engagement / Lost
17511.0,3,31,91062.38,0,High-Value / Champions
17512.0,29,10,2924.9900000000002,0,High-Value / Champions
17513.0,72,1,513.2,2,Low-Engagement / Lost
17514.0,128,1,208.65,2,Low-Engagement / Lost
17515.0,31,4,639.02,1,At-Risk / Need Attention
17516.0,15,5,764.88,1,At-Risk / Need Attention
17517.0,309,1,153.94,2,Low-Engagement / Lost
17519.0,17,6,1844.02,0,High-Value / Champions
17520.0,54,1,546.81,2,Low-Engagement / Lost
17521.0,30,3,723.2099999999999,1,At-Risk / Need Attention
17522.0,2,5,1070.71,0,High-Value / Champions
17523.0,11,4,652.74,1,At-Risk / Need Attention
17524.0,361,1,145.0,2,Low-Engagement / Lost
17525.0,360,1,422.70000000000005,2,Low-Engagement / Lost
17526.0,5,4,1195.8999999999999,1,At-Risk / Need Attention
17527.0,54,4,939.37,1,At-Risk / Need Attention
17528.0,1,8,3628.5,0,High-Value / Champions
17530.0,1,10,2367.12,0,High-Value / Champions
17531.0,190,1,296.7,2,Low-Engagement / Lost
17534.0,54,1,223.36,2,Low-Engagement / Lost
17535.0,280,1,164.4,2,Low-Engagement / Lost
17536.0,177,1,76.5,2,Low-Engagement / Lost
17537.0,30,2,887.67,1,At-Risk / Need Attention
17538.0,26,1,98.42,2,Low-Engagement / Lost
17540.0,25,2,578.9,1,At-Risk / Need Attention
17542.0,270,1,170.75,2,Low-Engagement / Lost
17545.0,43,3,642.32,1,At-Risk / Need Attention
17548.0,234,1,103.3,2,Low-Engagement / Lost
17549.0,24,2,148.86,2,Low-Engagement / Lost
17550.0,197,3,267.16,2,Low-Engagement / Lost
17551.0,359,1,290.34,2,Low-Engagement / Lost
17552.0,60,4,930.41,1,At-Risk / Need Attention
17553.0,130,1,1487.6,2,Low-Engagement / Lost
17554.0,1,5,1952.45,0,High-Value / Champions
17555.0,20,2,480.31,1,At-Risk / Need Attention
17556.0,206,1,157.9,2,Low-Engagement / Lost
17557.0,14,3,541.46,1,At-Risk / Need Attention
17560.0,95,4,854.95,1,At-Risk / Need Attention
17561.0,19,1,165.12,2,Low-Engagement / Lost
17562.0,14,7,1122.38,1,At-Risk / Need Attention
17564.0,24,3,454.01,1,At-Risk / Need Attention
17566.0,8,2,869.77,1,At-Risk / Need Attention
17567.0,7,8,4331.48,0,High-Value / Champions
17569.0,332,1,344.14,2,Low-Engagement / Lost
17571.0,50,4,1425.67,1,At-Risk / Need Attention
17572.0,71,4,226.75000000000003,2,Low-Engagement / Lost
17573.0,29,3,380.6,1,At-Risk / Need Attention
17574.0,243,1,185.65,2,Low-Engagement / Lost
17576.0,8,19,3564.83,0,High-Value / Champions
17578.0,218,1,143.45999999999998,2,Low-Engagement / Lost
17579.0,5,3,448.90000000000003,1,At-Risk / Need Attention
17580.0,253,3,215.72,2,Low-Engagement / Lost
17581.0,1,25,11025.24,0,High-Value / Champions
17582.0,236,1,175.27,2,Low-Engagement / Lost
17584.0,7,2,1242.3,1,At-Risk / Need Attention
17585.0,109,4,1116.68,1,At-Risk / Need Attention
17588.0,100,3,1240.2,1,At-Risk / Need Attention
17589.0,60,4,2404.17,1,At-Risk / Need Attention
17590.0,2,3,1468.02,1,At-Risk / Need Attention
17591.0,73,7,2203.67,1,At-Risk / Need Attention
17593.0,4,5,3923.86,0,High-Value / Champions
17594.0,85,2,993.18,1,At-Risk / Need Attention
17595.0,12,2,386.69,1,At-Risk / Need Attention
17596.0,23,7,2806.69,0,High-Value / Champions
17597.0,214,1,2044.3700000000001,2,Low-Engagement / Lost
17600.0,18,1,161.67000000000002,2,Low-Engagement / Lost
17601.0,239,1,116.00999999999999,2,Low-Engagement / Lost
17602.0,2,6,5054.42,0,High-Value / Champions
17603.0,78,1,394.72,2,Low-Engagement / Lost
17604.0,217,2,309.36,2,Low-Engagement / Lost
17608.0,33,2,191.99,2,Low-Engagement / Lost
17609.0,41,5,1105.78,1,At-Risk / Need Attention
17611.0,7,15,3961.12,0,High-Value / Champions
17612.0,53,6,2048.45,1,At-Risk / Need Attention
17613.0,23,14,4544.55,0,High-Value / Champions
17614.0,57,1,386.32,2,Low-Engagement / Lost
17615.0,130,3,329.6,2,Low-Engagement / Lost
17616.0,174,3,571.1999999999999,2,Low-Engagement / Lost
17618.0,6,3,930.28,1,At-Risk / Need Attention
17619.0,312,1,214.37,2,Low-Engagement / Lost
17620.0,60,1,81.44,2,Low-Engagement / Lost
17621.0,21,3,1379.9,1,At-Risk / Need Attention
17623.0,33,1,527.0500000000001,1,At-Risk / Need Attention
17624.0,15,2,843.48,1,At-Risk / Need Attention
17625.0,18,4,2020.4,1,At-Risk / Need Attention
17628.0,81,1,75.75,2,Low-Engagement / Lost
17629.0,6,8,1814.12,0,High-Value / Champions
17630.0,170,2,503.59999999999997,2,Low-Engagement / Lost
17631.0,2,3,528.33,1,At-Risk / Need Attention
17633.0,31,4,1324.84,1,At-Risk / Need Attention
17634.0,36,9,2358.59,0,High-Value / Champions
17636.0,19,1,285.56,2,Low-Engagement / Lost
17637.0,31,2,547.0600000000001,1,At-Risk / Need Attention
17639.0,276,1,108.5,2,Low-Engagement / Lost
17640.0,87,1,621.66,2,Low-Engagement / Lost
17642.0,120,2,712.29,2,Low-Engagement / Lost
17643.0,373,1,101.55,2,Low-Engagement / Lost
17644.0,1,11,2895.64,0,High-Value / Champions
17646.0,219,3,1008.39,2,Low-Engagement / Lost
17647.0,65,1,133.06,2,Low-Engagement / Lost
17648.0,61,4,1797.5,1,At-Risk / Need Attention
17649.0,138,1,868.49,2,Low-Engagement / Lost
17650.0,21,1,166.08,2,Low-Engagement / Lost
17651.0,12,10,3945.0,0,High-Value / Champions
17652.0,25,12,4867.72,0,High-Value / Champions
17653.0,37,4,1207.56,1,At-Risk / Need Attention
17654.0,277,1,117.55,2,Low-Engagement / Lost
17655.0,11,7,2638.94,0,High-Value / Champions
