CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,AvgOrderValue,Cluster,Segment
16929,4,7,1295.39,929,51,185.0557142857143,0,High-Value / Champions
16930,26,3,378.89,339,47,126.29666666666667,1,Regular / Growth Potential
16931,5,21,4554.87,3134,448,216.89857142857142,0,High-Value / Champions
16932,53,1,150.23000000000002,82,44,150.23000000000002,2,At-Risk / Low-Engagement
16933,1,2,563.23,288,42,281.615,1,Regular / Growth Potential
16934,55,2,931.03,397,59,465.515,1,Regular / Growth Potential
16936,26,1,261.9,171,56,261.9,2,At-Risk / Low-Engagement
16938,9,4,2711.6800000000003,2533,212,677.9200000000001,1,Regular / Growth Potential
16940,52,3,3049.88,2169,226,1016.6266666666667,1,Regular / Growth Potential
16942,13,9,1904.99,805,159,211.66555555555556,0,High-Value / Champions
16943,212,3,816.73,145,23,272.24333333333334,2,At-Risk / Low-Engagement
16945,22,19,4345.5,2725,137,228.71052631578948,0,High-Value / Champions
16947,236,1,406.48,312,21,406.48,2,At-Risk / Low-Engagement
16948,139,3,435.02,1614,15,145.00666666666666,2,At-Risk / Low-Engagement
16949,4,6,1286.27,791,57,214.37833333333333,0,High-Value / Champions
16950,57,3,1178.56,644,39,392.8533333333333,1,Regular / Growth Potential
16951,135,3,1277.75,1318,73,425.9166666666667,1,Regular / Growth Potential
16952,109,2,167.61,92,16,83.805,2,At-Risk / Low-Engagement
16953,30,1,20.8,10,1,20.8,2,At-Risk / Low-Engagement
16954,1,9,2085.08,1054,40,231.67555555555555,0,High-Value / Champions
16955,185,4,518.67,266,18,129.6675,2,At-Risk / Low-Engagement
16956,18,1,308.74,114,16,308.74,1,Regular / Growth Potential
16957,239,2,416.64,172,15,208.32,2,At-Risk / Low-Engagement
16959,87,1,117.35000000000001,49,7,117.35000000000001,2,At-Risk / Low-Engagement
16960,39,3,507.05,304,92,169.01666666666668,1,Regular / Growth Potential
16961,116,1,234.17,125,14,234.17,2,At-Risk / Low-Engagement
16963,187,1,110.55000000000001,35,7,110.55000000000001,2,At-Risk / Low-Engagement
16965,227,1,201.19,291,26,201.19,2,At-Risk / Low-Engagement
16966,8,7,2154.97,1981,8,307.8528571428571,0,High-Value / Champions
16967,189,1,319.02,333,21,319.02,2,At-Risk / Low-Engagement
16968,4,2,439.43,326,31,219.715,1,Regular / Growth Potential
16969,39,3,650.41,816,42,216.8033333333333,1,Regular / Growth Potential
16971,38,1,357.21,72,40,357.21,2,At-Risk / Low-Engagement
16976,267,1,251.51999999999998,88,2,251.51999999999998,2,At-Risk / Low-Engagement
16978,78,1,344.33,166,39,344.33,2,At-Risk / Low-Engagement
16979,4,6,1852.0,865,64,308.6666666666667,0,High-Value / Champions
16980,255,2,1028.46,739,71,514.23,2,At-Risk / Low-Engagement
16982,61,1,384.06,182,22,384.06,2,At-Risk / Low-Engagement
16983,13,7,1905.87,1335,112,272.26714285714286,0,High-Value / Champions
16984,88,2,4459.52,2380,354,2229.76,1,Regular / Growth Potential
16985,17,10,5464.12,1832,62,546.412,0,High-Value / Champions
16986,30,2,1873.2,1040,3,936.6,1,Regular / Growth Potential
16987,3,7,1616.8,401,74,230.97142857142856,0,High-Value / Champions
16988,5,1,126.12,43,7,126.12,1,Regular / Growth Potential
16989,7,6,1133.25,1233,7,188.875,0,High-Value / Champions
16990,219,1,179.0,100,1,179.0,2,At-Risk / Low-Engagement
16992,11,5,1614.31,860,84,322.86199999999997,1,Regular / Growth Potential
16996,30,6,1456.96,544,13,242.82666666666668,1,Regular / Growth Potential
16997,288,3,702.0,360,7,234.0,2,At-Risk / Low-Engagement
16998,150,4,295.0,76,1,73.75,2,At-Risk / Low-Engagement
16999,23,2,484.82,294,21,242.41,1,Regular / Growth Potential
17001,1,11,3989.57,2164,75,362.6881818181818,0,High-Value / Champions
17002,86,3,1493.73,679,41,497.91,1,Regular / Growth Potential
17004,46,2,1312.1399999999999,771,38,656.0699999999999,1,Regular / Growth Potential
17006,5,4,781.78,272,37,195.445,1,Regular / Growth Potential
17007,51,6,889.9300000000001,597,50,148.3216666666667,1,Regular / Growth Potential
17010,18,1,195.36,118,11,195.36,2,At-Risk / Low-Engagement
17011,30,1,270.9,186,15,270.9,2,At-Risk / Low-Engagement
17014,8,3,583.4300000000001,243,63,194.4766666666667,1,Regular / Growth Potential
17015,29,3,1838.6100000000001,1978,182,612.87,1,Regular / Growth Potential
17017,3,20,8694.26,6673,88,434.713,0,High-Value / Champions
17018,41,2,920.1,176,15,460.05,1,Regular / Growth Potential
17019,11,4,1258.08,820,166,314.52,1,Regular / Growth Potential
17022,31,1,71.0,108,7,71.0,2,At-Risk / Low-Engagement
17024,45,3,95.85,69,2,31.95,2,At-Risk / Low-Engagement
17025,61,3,357.77,235,8,119.25666666666666,1,Regular / Growth Potential
17026,185,2,154.82999999999998,97,4,77.41499999999999,2,At-Risk / Low-Engagement
17027,79,6,877.5600000000001,416,110,146.26000000000002,1,Regular / Growth Potential
17029,111,2,716.0,400,1,358.0,2,At-Risk / Low-Engagement
17030,64,1,146.87,146,11,146.87,2,At-Risk / Low-Engagement
17031,12,2,380.35,235,19,190.175,1,Regular / Growth Potential
17033,86,3,1030.14,750,24,343.38000000000005,1,Regular / Growth Potential
17034,16,3,745.52,410,28,248.50666666666666,1,Regular / Growth Potential
17035,246,2,433.53000000000003,229,27,216.76500000000001,2,At-Risk / Low-Engagement
17037,88,1,1267.32,656,75,1267.32,2,At-Risk / Low-Engagement
17038,30,1,112.4,28,22,112.4,2,At-Risk / Low-Engagement
17040,138,1,449.73,181,15,449.73,2,At-Risk / Low-Engagement
17041,27,3,1071.49,927,59,357.16333333333336,1,Regular / Growth Potential
17042,3,5,1036.58,990,74,207.31599999999997,0,High-Value / Champions
17043,32,4,1735.18,998,100,433.795,1,Regular / Growth Potential
17044,25,1,948.48,504,6,948.48,1,Regular / Growth Potential
17045,113,3,339.44,106,20,113.14666666666666,2,At-Risk / Low-Engagement
17046,157,1,642.02,510,22,642.02,2,At-Risk / Low-Engagement
17047,85,3,1100.9,533,59,366.9666666666667,1,Regular / Growth Potential
17048,118,3,925.35,485,41,308.45,1,Regular / Growth Potential
17049,3,9,5655.03,2673,201,628.3366666666666,0,High-Value / Champions
17050,96,6,3185.64,1595,169,530.9399999999999,1,Regular / Growth Potential
17051,194,1,240.89000000000001,179,40,240.89000000000001,2,At-Risk / Low-Engagement
17052,28,1,399.09,251,72,399.09,2,At-Risk / Low-Engagement
17053,131,1,498.48,122,13,498.48,2,At-Risk / Low-Engagement
17054,28,5,1356.33,804,64,271.26599999999996,1,Regular / Growth Potential
17058,82,3,1179.89,592,51,393.2966666666667,1,Regular / Growth Potential
17059,30,5,3080.39,1850,292,616.078,1,Regular / Growth Potential
17060,266,1,234.24,216,5,234.24,2,At-Risk / Low-Engagement
17061,74,11,5232.2300000000005,1526,57,475.65727272727275,0,High-Value / Champions
17062,314,4,533.33,418,52,133.3325,2,At-Risk / Low-Engagement
17063,21,7,1461.14,770,66,208.73428571428573,1,Regular / Growth Potential
17064,59,3,855.45,316,53,285.15000000000003,1,Regular / Growth Potential
17068,12,21,4552.14,2164,116,216.76857142857145,0,High-Value / Champions
17069,28,9,2709.7000000000003,1506,111,301.0777777777778,0,High-Value / Champions
17070,114,1,304.24,131,62,304.24,2,At-Risk / Low-Engagement
17071,28,9,2429.03,1197,102,269.89222222222224,0,High-Value / Champions
17073,18,4,1446.09,759,142,361.5225,1,Regular / Growth Potential
17075,18,4,834.12,292,62,208.53,1,Regular / Growth Potential
17076,36,3,841.0799999999999,295,17,280.35999999999996,1,Regular / Growth Potential
17078,36,2,378.2,788,28,189.1,1,Regular / Growth Potential
17079,78,1,118.80000000000001,24,2,118.80000000000001,2,At-Risk / Low-Engagement
17080,22,2,287.62,166,8,143.81,1,Regular / Growth Potential
17081,25,2,288.91,77,55,144.455,1,Regular / Growth Potential
17082,33,2,2003.85,1049,75,1001.925,1,Regular / Growth Potential
17083,109,3,1405.78,772,24,468.5933333333333,1,Regular / Growth Potential
17084,35,2,2747.9900000000002,1702,146,1373.9950000000001,1,Regular / Growth Potential
17085,123,5,1562.4,785,115,312.48,1,Regular / Growth Potential
17086,7,6,2050.08,1859,76,341.68,0,High-Value / Champions
17088,28,4,1991.01,868,96,497.7525,1,Regular / Growth Potential
17090,4,7,1974.65,903,45,282.09285714285716,0,High-Value / Champions
17091,3,9,3827.76,1746,119,425.3066666666667,0,High-Value / Champions
17092,50,4,1774.03,1130,99,443.5075,1,Regular / Growth Potential
17094,322,1,302.0,152,14,302.0,2,At-Risk / Low-Engagement
17095,23,3,1324.16,618,69,441.3866666666667,1,Regular / Growth Potential
17096,15,4,1022.13,339,46,255.5325,1,Regular / Growth Potential
17097,2,8,954.42,459,153,119.3025,0,High-Value / Champions
17100,18,2,971.74,800,65,485.87,1,Regular / Growth Potential
17101,10,4,1621.73,815,28,405.4325,1,Regular / Growth Potential
17102,262,1,25.5,2,1,25.5,2,At-Risk / Low-Engagement
17105,159,2,665.78,693,80,332.89,2,At-Risk / Low-Engagement
17107,33,6,10797.48,4826,269,1799.58,0,High-Value / Champions
17109,29,6,881.29,588,107,146.88166666666666,1,Regular / Growth Potential
17110,165,1,163.29999999999998,50,12,163.29999999999998,2,At-Risk / Low-Engagement
17111,47,1,231.61,282,29,231.61,2,At-Risk / Low-Engagement
17114,6,8,801.12,215,85,100.14,0,High-Value / Champions
17115,8,3,837.5,372,33,279.1666666666667,1,Regular / Growth Potential
17117,288,1,116.19999999999999,68,9,116.19999999999999,2,At-Risk / Low-Engagement
17118,318,1,157.02,154,10,157.02,2,At-Risk / Low-Engagement
17119,3,2,606.91,334,35,303.455,1,Regular / Growth Potential
17120,233,1,307.46,120,18,307.46,2,At-Risk / Low-Engagement
17122,119,1,138.32,80,7,138.32,2,At-Risk / Low-Engagement
17123,162,1,345.29999999999995,246,9,345.29999999999995,2,At-Risk / Low-Engagement
17124,185,1,294.24,129,31,294.24,2,At-Risk / Low-Engagement
17125,50,1,230.5,281,34,230.5,2,At-Risk / Low-Engagement
17126,152,5,989.45,780,187,197.89000000000001,1,Regular / Growth Potential
17128,335,1,157.09,76,14,157.09,2,At-Risk / Low-Engagement
17131,5,5,2463.17,983,78,492.634,0,High-Value / Champions
17133,16,7,4892.240000000001,2730,13,698.8914285714287,0,High-Value / Champions
17134,107,2,413.2,98,21,206.6,2,At-Risk / Low-Engagement
17135,16,7,1139.73,1224,34,162.81857142857143,1,Regular / Growth Potential
17138,276,1,380.5,126,24,380.5,2,At-Risk / Low-Engagement
17139,16,12,10650.77,5176,309,887.5641666666667,0,High-Value / Champions
17140,247,1,454.12,296,16,454.12,2,At-Risk / Low-Engagement
17142,239,1,579.0,81,15,579.0,2,At-Risk / Low-Engagement
17144,1,2,984.57,483,42,492.285,1,Regular / Growth Potential
17146,106,3,749.78,212,33,249.92666666666665,1,Regular / Growth Potential
17147,23,4,1714.59,882,68,428.6475,1,Regular / Growth Potential
17148,52,1,124.88,82,9,124.88,2,At-Risk / Low-Engagement
17152,195,3,1689.5,517,9,563.1666666666666,1,Regular / Growth Potential
17153,24,1,213.78,104,14,213.78,2,At-Risk / Low-Engagement
17154,75,1,329.34,490,23,329.34,2,At-Risk / Low-Engagement
17155,18,2,251.70000000000002,242,19,125.85000000000001,1,Regular / Growth Potential
17157,8,2,319.0,172,11,159.5,1,Regular / Growth Potential
17158,32,3,1266.97,778,53,422.3233333333333,1,Regular / Growth Potential
17159,22,3,1538.88,1111,96,512.96,1,Regular / Growth Potential
17160,31,6,3518.03,2856,111,586.3383333333334,0,High-Value / Champions
17162,29,10,1715.46,1001,81,171.546,0,High-Value / Champions
17163,22,2,293.1,66,3,146.55,1,Regular / Growth Potential
17164,33,7,2467.35,1501,92,352.4785714285714,0,High-Value / Champions
17165,284,1,158.68,100,10,158.68,2,At-Risk / Low-Engagement
17166,39,2,206.34,78,11,103.17,2,At-Risk / Low-Engagement
17169,58,2,835.78,526,51,417.89,1,Regular / Growth Potential
17171,289,1,224.91,185,16,224.91,2,At-Risk / Low-Engagement
17172,79,1,317.76,480,15,317.76,2,At-Risk / Low-Engagement
17173,5,8,3766.6,1122,36,470.825,0,High-Value / Champions
17174,218,1,59.9,41,4,59.9,2,At-Risk / Low-Engagement
17175,44,4,1443.69,866,42,360.9225,1,Regular / Growth Potential
17176,202,1,306.13,170,15,306.13,2,At-Risk / Low-Engagement
17179,178,3,711.79,290,56,237.26333333333332,2,At-Risk / Low-Engagement
17180,56,4,783.97,670,91,195.9925,1,Regular / Growth Potential
17181,57,2,239.92000000000002,241,23,119.96000000000001,2,At-Risk / Low-Engagement
17183,8,6,3347.31,1296,42,557.885,0,High-Value / Champions
17186,47,2,144.0,200,1,72.0,2,At-Risk / Low-Engagement
17187,227,1,203.95,144,10,203.95,2,At-Risk / Low-Engagement
17188,11,7,2474.23,1328,71,353.4614285714286,0,High-Value / Champions
17189,106,2,383.75,226,52,191.875,2,At-Risk / Low-Engagement
17190,59,2,444.74,161,19,222.37,2,At-Risk / Low-Engagement
17191,28,7,2093.68,1166,163,299.09714285714284,0,High-Value / Champions
17193,36,7,1699.3000000000002,1254,17,242.7571428571429,1,Regular / Growth Potential
17194,274,2,262.62,119,26,131.31,2,At-Risk / Low-Engagement
17197,30,1,1013.01,191,29,1013.01,1,Regular / Growth Potential
17198,24,3,692.22,357,89,230.74,1,Regular / Growth Potential
17201,54,1,289.78,231,38,289.78,2,At-Risk / Low-Engagement
17203,36,6,3560.08,2846,116,593.3466666666667,0,High-Value / Champions
17204,175,4,1564.56,646,44,391.14,1,Regular / Growth Potential
17205,54,1,384.08,884,13,384.08,2,At-Risk / Low-Engagement
17206,53,1,204.24,76,7,204.24,2,At-Risk / Low-Engagement
17211,27,8,2317.2200000000003,1323,150,289.65250000000003,0,High-Value / Champions
17212,253,1,226.85,147,4,226.85,2,At-Risk / Low-Engagement
17213,40,7,2781.23,1176,85,397.31857142857143,0,High-Value / Champions
17214,60,6,1059.1200000000001,272,79,176.52,1,Regular / Growth Potential
17217,234,1,113.5,24,9,113.5,2,At-Risk / Low-Engagement
17218,4,10,1951.97,955,146,195.197,0,High-Value / Champions
17219,32,1,114.23,89,24,114.23,2,At-Risk / Low-Engagement
17220,24,14,3187.55,1897,303,227.68214285714288,0,High-Value / Champions
17221,7,2,334.48,287,59,167.24,1,Regular / Growth Potential
17222,65,1,328.65,122,27,328.65,2,At-Risk / Low-Engagement
17223,310,2,416.89,110,43,208.445,2,At-Risk / Low-Engagement
17226,309,1,393.49,406,21,393.49,2,At-Risk / Low-Engagement
17227,19,6,939.32,741,28,156.55333333333334,1,Regular / Growth Potential
17228,16,8,1906.09,1532,140,238.26125,0,High-Value / Champions
17229,96,2,318.76,185,39,159.38,2,At-Risk / Low-Engagement
17230,264,8,3638.41,1651,51,454.80125,1,Regular / Growth Potential
17231,12,10,3124.72,1724,292,312.472,0,High-Value / Champions
17232,3,2,417.77,202,30,208.885,1,Regular / Growth Potential
17233,35,1,190.88,131,25,190.88,2,At-Risk / Low-Engagement
17234,183,1,149.89000000000001,55,14,149.89000000000001,2,At-Risk / Low-Engagement
17235,25,2,550.06,224,24,275.03,1,Regular / Growth Potential
17236,13,6,916.13,474,88,152.68833333333333,1,Regular / Growth Potential
17237,11,2,314.69,105,18,157.345,1,Regular / Growth Potential
17238,3,17,3719.1,1807,297,218.7705882352941,0,High-Value / Champions
17239,313,1,382.5,150,15,382.5,2,At-Risk / Low-Engagement
17242,108,2,1135.04,611,30,567.52,1,Regular / Growth Potential
17243,1,26,8540.05,3320,180,328.4634615384615,0,High-Value / Champions
17244,53,1,954.9,616,31,954.9,1,Regular / Growth Potential
17245,205,1,171.45,75,9,171.45,2,At-Risk / Low-Engagement
17247,15,1,280.09000000000003,105,53,280.09000000000003,1,Regular / Growth Potential
17248,120,1,318.65,213,68,318.65,2,At-Risk / Low-Engagement
17250,4,2,381.97,167,55,190.985,1,Regular / Growth Potential
17251,363,1,269.83,108,37,269.83,2,At-Risk / Low-Engagement
17252,117,2,348.91,192,86,174.455,2,At-Risk / Low-Engagement
17253,18,1,178.26,43,18,178.26,2,At-Risk / Low-Engagement
17254,5,2,271.19,251,100,135.595,1,Regular / Growth Potential
17255,41,2,291.48,227,69,145.74,2,At-Risk / Low-Engagement
17256,107,2,240.0,141,12,120.0,2,At-Risk / Low-Engagement
17259,148,2,581.23,388,104,290.615,2,At-Risk / Low-Engagement
17262,52,5,1253.3600000000001,367,9,250.67200000000003,1,Regular / Growth Potential
17263,208,1,63.440000000000005,36,23,63.440000000000005,2,At-Risk / Low-Engagement
17265,139,2,550.01,389,106,275.005,2,At-Risk / Low-Engagement
17266,2,3,296.58,153,60,98.86,1,Regular / Growth Potential
17267,127,2,317.2,158,37,158.6,2,At-Risk / Low-Engagement
17268,108,4,763.64,844,3,190.91,1,Regular / Growth Potential
17272,42,4,2148.63,1778,70,537.1575,1,Regular / Growth Potential
17274,35,1,107.82,77,24,107.82,2,At-Risk / Low-Engagement
17277,228,2,1065.3500000000001,430,67,532.6750000000001,2,At-Risk / Low-Engagement
17278,241,1,246.04,179,15,246.04,2,At-Risk / Low-Engagement
17279,58,1,187.82999999999998,48,8,187.82999999999998,2,At-Risk / Low-Engagement
17282,130,3,1685.46,1866,79,561.82,1,Regular / Growth Potential
17284,60,6,1647.48,1362,229,274.58,1,Regular / Growth Potential
17286,22,1,151.37,117,44,151.37,2,At-Risk / Low-Engagement
17287,26,7,1049.06,556,88,149.8657142857143,1,Regular / Growth Potential
17288,9,7,1417.63,1201,118,202.51857142857145,0,High-Value / Champions
17289,32,3,931.02,513,86,310.34,1,Regular / Growth Potential
17290,4,2,513.01,397,92,256.505,1,Regular / Growth Potential
17291,308,1,550.8000000000001,72,1,550.8000000000001,2,At-Risk / Low-Engagement
17293,8,9,1854.06,1135,93,206.00666666666666,0,High-Value / Champions
17295,29,3,547.0,293,53,182.33333333333334,1,Regular / Growth Potential
17297,17,1,128.18,65,49,128.18,2,At-Risk / Low-Engagement
17298,101,2,498.42,387,30,249.21,2,At-Risk / Low-Engagement
17299,12,4,656.61,668,50,164.1525,1,Regular / Growth Potential
17301,21,1,163.24,137,59,163.24,2,At-Risk / Low-Engagement
17302,15,5,1135.63,575,68,227.12600000000003,1,Regular / Growth Potential
17303,361,1,250.04,144,53,250.04,2,At-Risk / Low-Engagement
17306,11,19,8631.31,11491,13,454.2794736842105,0,High-Value / Champions
17309,95,1,82.75,41,11,82.75,2,At-Risk / Low-Engagement
17311,78,2,1384.85,1005,55,692.425,1,Regular / Growth Potential
17312,139,3,644.3,372,11,214.76666666666665,2,At-Risk / Low-Engagement
17313,31,1,2328.84,1402,24,2328.84,1,Regular / Growth Potential
17314,25,8,2527.92,1896,120,315.99,0,High-Value / Champions
17315,2,38,6281.23,3863,256,165.29552631578946,0,High-Value / Champions
17317,46,3,2600.34,1146,8,866.7800000000001,1,Regular / Growth Potential
17320,100,3,1200.6200000000001,634,57,400.2066666666667,1,Regular / Growth Potential
17321,8,2,657.16,364,94,328.58,1,Regular / Growth Potential
17323,15,7,906.52,760,125,129.50285714285715,1,Regular / Growth Potential
17324,18,4,986.48,843,43,246.62,1,Regular / Growth Potential
17325,280,1,96.8,60,6,96.8,2,At-Risk / Low-Engagement
17329,14,2,523.11,142,29,261.555,1,Regular / Growth Potential
17330,23,2,363.9,120,5,181.95,1,Regular / Growth Potential
17331,124,1,175.2,16,1,175.2,2,At-Risk / Low-Engagement
17333,86,1,494.25,375,28,494.25,2,At-Risk / Low-Engagement
17334,302,2,307.02,315,11,153.51,2,At-Risk / Low-Engagement
17337,151,4,1981.06,1247,421,495.265,1,Regular / Growth Potential
17338,17,8,6493.54,3059,389,811.6925,0,High-Value / Champions
17339,94,2,243.36,152,9,121.68,2,At-Risk / Low-Engagement
17340,30,11,12353.29,5967,229,1123.0263636363636,0,High-Value / Champions
17341,157,3,682.29,443,147,227.42999999999998,2,At-Risk / Low-Engagement
17343,355,1,193.64,56,17,193.64,2,At-Risk / Low-Engagement
17344,46,1,157.62,65,31,157.62,2,At-Risk / Low-Engagement
17345,15,4,519.6899999999999,341,70,129.92249999999999,1,Regular / Growth Potential
17346,4,15,2622.88,1617,299,174.85866666666666,0,High-Value / Champions
17347,86,1,228.96,216,1,228.96,2,At-Risk / Low-Engagement
17348,15,5,1156.6,1398,180,231.32,1,Regular / Growth Potential
17349,179,1,98.25,102,8,98.25,2,At-Risk / Low-Engagement
17350,8,4,1281.32,770,66,320.33,1,Regular / Growth Potential
17351,36,3,587.15,113,22,195.71666666666667,1,Regular / Growth Potential
17353,129,2,1740.0,1200,5,870.0,1,Regular / Growth Potential
17354,51,1,1393.06,1006,15,1393.06,1,Regular / Growth Potential
17356,312,1,178.22,166,19,178.22,2,At-Risk / Low-Engagement
17357,24,2,384.39,152,41,192.195,1,Regular / Growth Potential
17358,303,2,360.81,190,55,180.405,2,At-Risk / Low-Engagement
17359,11,1,127.86,161,13,127.86,2,At-Risk / Low-Engagement
17360,17,3,568.24,328,113,189.41333333333333,1,Regular / Growth Potential
17361,49,3,488.2,157,26,162.73333333333332,1,Regular / Growth Potential
17362,239,2,312.23,191,30,156.115,2,At-Risk / Low-Engagement
17364,1,11,4462.68,2692,288,405.69818181818187,0,High-Value / Champions
17365,13,8,4767.36,4749,278,595.92,0,High-Value / Champions
17367,238,1,167.55,149,33,167.55,2,At-Risk / Low-Engagement
17368,23,8,1878.87,1377,93,234.85875,0,High-Value / Champions
17370,73,4,446.18,540,31,111.545,1,Regular / Growth Potential
17371,17,3,418.4,151,83,139.46666666666667,1,Regular / Growth Potential
17372,41,8,1337.18,747,215,167.1475,1,Regular / Growth Potential
17373,40,4,646.92,408,47,161.73,1,Regular / Growth Potential
17374,219,2,495.77,85,24,247.885,2,At-Risk / Low-Engagement
17375,199,3,400.1,367,63,133.36666666666667,2,At-Risk / Low-Engagement
17376,71,2,203.2,86,23,101.6,2,At-Risk / Low-Engagement
17377,24,20,4058.32,2038,190,202.916,0,High-Value / Champions
17379,11,1,389.71999999999997,623,71,389.71999999999997,1,Regular / Growth Potential
17381,9,29,20275.61,25649,40,699.1589655172414,0,High-Value / Champions
17382,65,1,65.4,25,2,65.4,2,At-Risk / Low-Engagement
17383,4,1,193.39000000000001,148,49,193.39000000000001,1,Regular / Growth Potential
17384,19,2,336.4,88,12,168.2,1,Regular / Growth Potential
17385,15,1,256.11,197,42,256.11,1,Regular / Growth Potential
17386,8,6,2686.42,1902,23,447.7366666666667,0,High-Value / Champions
17387,20,2,746.81,522,71,373.405,1,Regular / Growth Potential
17388,78,4,1259.56,1068,13,314.89,1,Regular / Growth Potential
17389,1,34,31833.68,7612,45,936.2847058823529,0,High-Value / Champions
17391,164,2,508.8,480,2,254.4,2,At-Risk / Low-Engagement
17392,307,2,417.27,277,53,208.635,2,At-Risk / Low-Engagement
17394,219,1,203.86999999999998,241,4,203.86999999999998,2,At-Risk / Low-Engagement
17396,39,8,7330.8,2005,24,916.35,0,High-Value / Champions
17397,22,2,681.41,250,88,340.705,1,Regular / Growth Potential
17398,115,3,653.38,310,30,217.79333333333332,1,Regular / Growth Potential
17400,126,5,2097.84,1088,175,419.56800000000004,1,Regular / Growth Potential
17402,5,13,2633.85,701,33,202.60384615384615,0,High-Value / Champions
17403,36,1,263.92,111,32,263.92,2,At-Risk / Low-Engagement
17404,4,15,31906.82,32748,111,2127.1213333333335,0,High-Value / Champions
17405,1,3,1031.41,726,77,343.80333333333334,1,Regular / Growth Potential
17406,333,3,2184.42,780,99,728.14,1,Regular / Growth Potential
17408,163,1,32.65,3,2,32.65,2,At-Risk / Low-Engagement
17409,185,2,771.85,105,13,385.925,2,At-Risk / Low-Engagement
17410,16,5,1214.72,616,57,242.94400000000002,1,Regular / Growth Potential
17411,12,3,778.94,306,39,259.6466666666667,1,Regular / Growth Potential
17412,3,7,1258.06,738,48,179.72285714285712,0,High-Value / Champions
17414,44,2,778.0,2100,5,389.0,1,Regular / Growth Potential
17415,80,1,507.84,114,14,507.84,2,At-Risk / Low-Engagement
17416,30,7,6893.42,4302,186,984.7742857142857,0,High-Value / Champions
17418,42,2,463.46000000000004,289,29,231.73000000000002,1,Regular / Growth Potential
17419,11,12,4226.57,1876,155,352.21416666666664,0,High-Value / Champions
17420,50,3,598.83,265,28,199.61,1,Regular / Growth Potential
17422,16,6,1979.37,2253,93,329.895,0,High-Value / Champions
17423,46,2,698.41,459,26,349.205,1,Regular / Growth Potential
17425,19,2,759.17,407,42,379.585,1,Regular / Growth Potential
17426,8,6,5037.26,3094,179,839.5433333333334,0,High-Value / Champions
17427,72,1,100.8,34,2,100.8,2,At-Risk / Low-Engagement
17428,1,28,17256.85,9474,252,616.3160714285714,0,High-Value / Champions
17429,128,3,524.9200000000001,624,36,174.97333333333336,2,At-Risk / Low-Engagement
17430,33,2,265.76,190,14,132.88,2,At-Risk / Low-Engagement
17431,313,1,403.3,292,41,403.3,2,At-Risk / Low-Engagement
17432,18,2,365.76,207,44,182.88,1,Regular / Growth Potential
17433,88,1,303.15999999999997,185,53,303.15999999999997,2,At-Risk / Low-Engagement
17434,2,7,2373.82,1693,100,339.1171428571429,0,High-Value / Champions
17436,2,2,216.29999999999998,90,7,108.14999999999999,1,Regular / Growth Potential
17438,254,1,388.45000000000005,103,17,388.45000000000005,2,At-Risk / Low-Engagement
17440,157,3,186.42000000000002,246,3,62.14000000000001,2,At-Risk / Low-Engagement
17442,37,6,2248.56,1496,96,374.76,1,Regular / Growth Potential
17443,220,1,534.24,504,1,534.24,2,At-Risk / Low-Engagement
17444,148,3,2940.04,2119,132,980.0133333333333,1,Regular / Growth Potential
17446,177,2,120.9,198,6,60.45,2,At-Risk / Low-Engagement
17447,40,2,541.53,443,33,270.765,1,Regular / Growth Potential
17449,2,7,2519.21,1121,178,359.88714285714286,0,High-Value / Champions
17450,8,46,194390.79,69973,124,4225.886739130435,0,High-Value / Champions
17451,1,7,1721.4,1203,83,245.91428571428574,0,High-Value / Champions
17453,18,2,486.71999999999997,219,19,243.35999999999999,1,Regular / Growth Potential
17454,192,4,517.53,243,57,129.3825,2,At-Risk / Low-Engagement
17455,204,1,131.7,66,8,131.7,2,At-Risk / Low-Engagement
17456,365,1,249.86,222,17,249.86,2,At-Risk / Low-Engagement
17457,127,5,1737.7,826,14,347.54,1,Regular / Growth Potential
17458,15,1,316.5,170,52,316.5,1,Regular / Growth Potential
17459,43,2,657.3,537,88,328.65,1,Regular / Growth Potential
17460,94,6,622.4300000000001,236,18,103.73833333333334,1,Regular / Growth Potential
17461,23,3,735.82,770,104,245.27333333333334,1,Regular / Growth Potential
17462,60,2,675.69,227,25,337.845,1,Regular / Growth Potential
17463,16,5,1875.86,1086,162,375.17199999999997,1,Regular / Growth Potential
17464,158,1,289.96000000000004,220,9,289.96000000000004,2,At-Risk / Low-Engagement
17466,10,2,763.28,306,41,381.64,1,Regular / Growth Potential
17468,10,2,137.0,116,5,68.5,1,Regular / Growth Potential
17469,16,5,1870.97,787,61,374.194,1,Regular / Growth Potential
17470,45,5,1125.07,1675,67,225.01399999999998,1,Regular / Growth Potential
17472,191,3,697.54,455,142,232.51333333333332,2,At-Risk / Low-Engagement
17475,79,1,194.37,178,14,194.37,2,At-Risk / Low-Engagement
17480,78,1,511.82,338,29,511.82,2,At-Risk / Low-Engagement
17481,4,4,1255.59,1061,69,313.8975,1,Regular / Growth Potential
17483,65,3,414.04,191,18,138.01333333333335,1,Regular / Growth Potential
17486,261,1,396.87,191,24,396.87,2,At-Risk / Low-Engagement
17489,59,2,376.64,428,28,188.32,2,At-Risk / Low-Engagement
17490,1,7,2092.32,1134,63,298.90285714285716,0,High-Value / Champions
